source,company,location,team_size,url,linkedin_search
YC,FurtherAI,"San Francisco, CA, USA",8,https://www.ycombinator.com/companies/furtherai,https://www.linkedin.com/search/results/people/?keywords=FurtherAI%20founder
YC,Circleback,,8,https://www.ycombinator.com/companies/circleback,https://www.linkedin.com/search/results/people/?keywords=Circleback%20founder
YC,Senso,"Toronto, ON, Canada",8,https://www.ycombinator.com/companies/senso,https://www.linkedin.com/search/results/people/?keywords=Senso%20founder
YC,Spur,"San Francisco, CA, USA",8,https://www.ycombinator.com/companies/spur,https://www.linkedin.com/search/results/people/?keywords=Spur%20founder
YC,TrueClaim,"San Francisco, CA, USA; Remote",8,https://www.ycombinator.com/companies/trueclaim,https://www.linkedin.com/search/results/people/?keywords=TrueClaim%20founder
YC,CrowdVolt,"New York, NY, USA",8,https://www.ycombinator.com/companies/crowdvolt,https://www.linkedin.com/search/results/people/?keywords=CrowdVolt%20founder
YC,Hamming AI,,8,https://www.ycombinator.com/companies/hamming-ai,https://www.linkedin.com/search/results/people/?keywords=Hamming%20AI%20founder
YC,Unsloth AI,"San Francisco, CA, USA",8,https://www.ycombinator.com/companies/unsloth-ai,https://www.linkedin.com/search/results/people/?keywords=Unsloth%20AI%20founder
YC,CollectWise,,8,https://www.ycombinator.com/companies/collectwise,https://www.linkedin.com/search/results/people/?keywords=CollectWise%20founder
YC,Scout,"New York, NY, USA",8,https://www.ycombinator.com/companies/scout-4,https://www.linkedin.com/search/results/people/?keywords=Scout%20founder
YC,FuseAI,,8,https://www.ycombinator.com/companies/fuseai,https://www.linkedin.com/search/results/people/?keywords=FuseAI%20founder
YC,Blaxel,"San Francisco, CA, USA",8,https://www.ycombinator.com/companies/blaxel,https://www.linkedin.com/search/results/people/?keywords=Blaxel%20founder
YC,Sixtyfour,"San Francisco, CA, USA",8,https://www.ycombinator.com/companies/sixtyfour,https://www.linkedin.com/search/results/people/?keywords=Sixtyfour%20founder
YC,Third Chair,"San Francisco, CA, USA; Remote",8,https://www.ycombinator.com/companies/third-chair,https://www.linkedin.com/search/results/people/?keywords=Third%20Chair%20founder
YC,Autonomous Technologies Group,"New York, NY, USA",8,https://www.ycombinator.com/companies/autonomous-technologies-group,https://www.linkedin.com/search/results/people/?keywords=Autonomous%20Technologies%20Group%20founder
YC,Nox Metals,"Detroit, MI, USA",8,https://www.ycombinator.com/companies/nox-metals,https://www.linkedin.com/search/results/people/?keywords=Nox%20Metals%20founder
YC,Brickanta,"Stockholm, Stockholm County, Sweden",8,https://www.ycombinator.com/companies/brickanta,https://www.linkedin.com/search/results/people/?keywords=Brickanta%20founder
YC,Leadbay,"San Francisco, CA, USA",8,https://www.ycombinator.com/companies/leadbay,https://www.linkedin.com/search/results/people/?keywords=Leadbay%20founder
YC,RentHop,"New York, NY, USA",9,https://www.ycombinator.com/companies/renthop,https://www.linkedin.com/search/results/people/?keywords=RentHop%20founder
YC,Tab,"London, England, United Kingdom",9,https://www.ycombinator.com/companies/tab,https://www.linkedin.com/search/results/people/?keywords=Tab%20founder
YC,iSono Health,"San Francisco, CA, USA",9,https://www.ycombinator.com/companies/isono-health,https://www.linkedin.com/search/results/people/?keywords=iSono%20Health%20founder
YC,Hotplate,"San Francisco, CA, USA",9,https://www.ycombinator.com/companies/hotplate,https://www.linkedin.com/search/results/people/?keywords=Hotplate%20founder
YC,Dumps,"New York, NY, USA",9,https://www.ycombinator.com/companies/dumps,https://www.linkedin.com/search/results/people/?keywords=Dumps%20founder
YC,Vena Vitals,"Irvine, CA, USA",9,https://www.ycombinator.com/companies/vena-vitals,https://www.linkedin.com/search/results/people/?keywords=Vena%20Vitals%20founder
YC,Prequel,"New York, NY, USA",9,https://www.ycombinator.com/companies/prequel,https://www.linkedin.com/search/results/people/?keywords=Prequel%20founder
YC,Text Blaze,"San Francisco, CA, USA; Remote",9,https://www.ycombinator.com/companies/text-blaze,https://www.linkedin.com/search/results/people/?keywords=Text%20Blaze%20founder
YC,Varos,"San Francisco, CA, USA",9,https://www.ycombinator.com/companies/varos,https://www.linkedin.com/search/results/people/?keywords=Varos%20founder
YC,SafeBeat,"San Francisco, CA, USA",9,https://www.ycombinator.com/companies/safebeat,https://www.linkedin.com/search/results/people/?keywords=SafeBeat%20founder
YC,Enerjazz,"Delhi, DL, India",9,https://www.ycombinator.com/companies/enerjazz,https://www.linkedin.com/search/results/people/?keywords=Enerjazz%20founder
YC,aSim,"Seattle, WA, USA",9,https://www.ycombinator.com/companies/asim,https://www.linkedin.com/search/results/people/?keywords=aSim%20founder
YC,Spot Health,"Cincinnati, OH, USA",9,https://www.ycombinator.com/companies/spot-health,https://www.linkedin.com/search/results/people/?keywords=Spot%20Health%20founder
YC,Emobi,"San Francisco, CA, USA",9,https://www.ycombinator.com/companies/emobi,https://www.linkedin.com/search/results/people/?keywords=Emobi%20founder
YC,Trigger.dev,"London, England, United Kingdom",9,https://www.ycombinator.com/companies/trigger-dev,https://www.linkedin.com/search/results/people/?keywords=Trigger.dev%20founder
YC,GovEagle,"New York, NY, USA",9,https://www.ycombinator.com/companies/goveagle,https://www.linkedin.com/search/results/people/?keywords=GovEagle%20founder
YC,Conduit,"San Francisco, CA, USA",9,https://www.ycombinator.com/companies/conduit,https://www.linkedin.com/search/results/people/?keywords=Conduit%20founder
YC,Prosper,"New York, NY, USA",9,https://www.ycombinator.com/companies/prosper,https://www.linkedin.com/search/results/people/?keywords=Prosper%20founder
YC,Airgoods,"New York, NY, USA",9,https://www.ycombinator.com/companies/airgoods,https://www.linkedin.com/search/results/people/?keywords=Airgoods%20founder
YC,Transformity,,9,https://www.ycombinator.com/companies/transformity,https://www.linkedin.com/search/results/people/?keywords=Transformity%20founder
YC,Decoda Health,"San Francisco, CA, USA",9,https://www.ycombinator.com/companies/decoda-health,https://www.linkedin.com/search/results/people/?keywords=Decoda%20Health%20founder
YC,Guac,"New York, NY, USA",9,https://www.ycombinator.com/companies/guac,https://www.linkedin.com/search/results/people/?keywords=Guac%20founder
YC,Continue,"San Francisco, CA, USA",9,https://www.ycombinator.com/companies/continue,https://www.linkedin.com/search/results/people/?keywords=Continue%20founder
YC,Coba,"Monterrey, N.L., Mexico; Austin, TX, USA",9,https://www.ycombinator.com/companies/coba,https://www.linkedin.com/search/results/people/?keywords=Coba%20founder
YC,ego,"San Francisco, CA, USA",9,https://www.ycombinator.com/companies/ego,https://www.linkedin.com/search/results/people/?keywords=ego%20founder
YC,ROE,"San Mateo, CA, USA",9,https://www.ycombinator.com/companies/roe,https://www.linkedin.com/search/results/people/?keywords=ROE%20founder
YC,Guide Labs,"San Francisco, CA, USA",9,https://www.ycombinator.com/companies/guide-labs,https://www.linkedin.com/search/results/people/?keywords=Guide%20Labs%20founder
YC,Opencall.ai,,9,https://www.ycombinator.com/companies/opencall-ai,https://www.linkedin.com/search/results/people/?keywords=Opencall.ai%20founder
YC,Stacksync,"San Francisco, CA, USA",9,https://www.ycombinator.com/companies/stacksync,https://www.linkedin.com/search/results/people/?keywords=Stacksync%20founder
YC,GetCrux,"San Francisco, CA, USA",9,https://www.ycombinator.com/companies/getcrux,https://www.linkedin.com/search/results/people/?keywords=GetCrux%20founder
YC,Assembly HOA,"San Francisco, CA, USA",9,https://www.ycombinator.com/companies/assembly-hoa,https://www.linkedin.com/search/results/people/?keywords=Assembly%20HOA%20founder
YC,Syntra,"San Francisco, CA, USA",9,https://www.ycombinator.com/companies/syntra,https://www.linkedin.com/search/results/people/?keywords=Syntra%20founder
YC,Asha Health,"New York, NY, USA",9,https://www.ycombinator.com/companies/asha-health,https://www.linkedin.com/search/results/people/?keywords=Asha%20Health%20founder
YC,Weave,"San Francisco, CA, USA",9,https://www.ycombinator.com/companies/weave-3,https://www.linkedin.com/search/results/people/?keywords=Weave%20founder
YC,QFEX,"London, England, United Kingdom",9,https://www.ycombinator.com/companies/qfex,https://www.linkedin.com/search/results/people/?keywords=QFEX%20founder
YC,Aravolta,"San Francisco, CA, USA",9,https://www.ycombinator.com/companies/aravolta,https://www.linkedin.com/search/results/people/?keywords=Aravolta%20founder
YC,Casco,,9,https://www.ycombinator.com/companies/casco,https://www.linkedin.com/search/results/people/?keywords=Casco%20founder
YC,Dedalus Labs,"San Francisco, CA, USA",9,https://www.ycombinator.com/companies/dedalus-labs,https://www.linkedin.com/search/results/people/?keywords=Dedalus%20Labs%20founder
YC,OWNY,"Palo Alto, CA, USA",10,https://www.ycombinator.com/companies/owny,https://www.linkedin.com/search/results/people/?keywords=OWNY%20founder
YC,Data Driven Bioscience,"Durham, NC, USA",10,https://www.ycombinator.com/companies/data-driven-bioscience,https://www.linkedin.com/search/results/people/?keywords=Data%20Driven%20Bioscience%20founder
YC,Flockjay,"San Francisco, CA, USA; Remote",10,https://www.ycombinator.com/companies/flockjay,https://www.linkedin.com/search/results/people/?keywords=Flockjay%20founder
YC,Parker,"San Francisco, CA, USA",10,https://www.ycombinator.com/companies/parker,https://www.linkedin.com/search/results/people/?keywords=Parker%20founder
YC,Swadesh,"New York, NY, USA; New Delhi, DL, India",10,https://www.ycombinator.com/companies/swadesh,https://www.linkedin.com/search/results/people/?keywords=Swadesh%20founder
YC,Vorticity,"Redwood City, CA, USA",10,https://www.ycombinator.com/companies/vorticity,https://www.linkedin.com/search/results/people/?keywords=Vorticity%20founder
YC,Letterdrop,"New York, NY, USA",10,https://www.ycombinator.com/companies/letterdrop,https://www.linkedin.com/search/results/people/?keywords=Letterdrop%20founder
YC,SuperTokens,"San Francisco, CA, USA",10,https://www.ycombinator.com/companies/supertokens,https://www.linkedin.com/search/results/people/?keywords=SuperTokens%20founder
YC,Wyndly,"New York, NY, USA; Remote",10,https://www.ycombinator.com/companies/wyndly,https://www.linkedin.com/search/results/people/?keywords=Wyndly%20founder
YC,Fractional,"San Francisco, CA, USA; Remote",10,https://www.ycombinator.com/companies/fractional,https://www.linkedin.com/search/results/people/?keywords=Fractional%20founder
YC,Kalam Labs,India,10,https://www.ycombinator.com/companies/kalam-labs,https://www.linkedin.com/search/results/people/?keywords=Kalam%20Labs%20founder
YC,Coulomb AI,"Bengaluru, KA, India",10,https://www.ycombinator.com/companies/coulomb-ai,https://www.linkedin.com/search/results/people/?keywords=Coulomb%20AI%20founder
YC,AlgoUniversity,"Hyderabad, Telangana, India",10,https://www.ycombinator.com/companies/algouniversity,https://www.linkedin.com/search/results/people/?keywords=AlgoUniversity%20founder
YC,OneStopKitchen,"Sunnyvale, CA, USA",10,https://www.ycombinator.com/companies/onestopkitchen,https://www.linkedin.com/search/results/people/?keywords=OneStopKitchen%20founder
YC,Dots 💸,"San Francisco, CA, USA",10,https://www.ycombinator.com/companies/dots-2,https://www.linkedin.com/search/results/people/?keywords=Dots%20%F0%9F%92%B8%20founder
YC,Vibe Kanban,"London, England, United Kingdom",10,https://www.ycombinator.com/companies/vibe-kanban,https://www.linkedin.com/search/results/people/?keywords=Vibe%20Kanban%20founder
YC,AstroForge,"Huntington Beach, CA, USA",10,https://www.ycombinator.com/companies/astroforge,https://www.linkedin.com/search/results/people/?keywords=AstroForge%20founder
YC,Axross Pte Ltd,"Singapore, Singapore; Jakarta, Jakarta, Indonesia",10,https://www.ycombinator.com/companies/axross-pte-ltd,https://www.linkedin.com/search/results/people/?keywords=Axross%20Pte%20Ltd%20founder
YC,TeamOut,"Los Angeles, CA, USA; Remote",10,https://www.ycombinator.com/companies/teamout,https://www.linkedin.com/search/results/people/?keywords=TeamOut%20founder
YC,Dart,"San Francisco, CA, USA",10,https://www.ycombinator.com/companies/dart,https://www.linkedin.com/search/results/people/?keywords=Dart%20founder
YC,Posh,"San Francisco, CA, USA",10,https://www.ycombinator.com/companies/posh,https://www.linkedin.com/search/results/people/?keywords=Posh%20founder
YC,Joon Health,"San Francisco, CA, USA; Oakland, CA, USA",10,https://www.ycombinator.com/companies/joon-health,https://www.linkedin.com/search/results/people/?keywords=Joon%20Health%20founder
YC,Olympian Motors,"New York, NY, USA",10,https://www.ycombinator.com/companies/olympian-motors,https://www.linkedin.com/search/results/people/?keywords=Olympian%20Motors%20founder
YC,CodeCrafters,Remote,10,https://www.ycombinator.com/companies/codecrafters,https://www.linkedin.com/search/results/people/?keywords=CodeCrafters%20founder
YC,Activepieces,"San Francisco, CA, USA",10,https://www.ycombinator.com/companies/activepieces,https://www.linkedin.com/search/results/people/?keywords=Activepieces%20founder
YC,Windmill,"Paris, Île-de-France, France",10,https://www.ycombinator.com/companies/windmill,https://www.linkedin.com/search/results/people/?keywords=Windmill%20founder
YC,Tank Payments,"Austin, TX, USA",10,https://www.ycombinator.com/companies/tank-payments,https://www.linkedin.com/search/results/people/?keywords=Tank%20Payments%20founder
YC,Axle,"New York, NY, USA",10,https://www.ycombinator.com/companies/axle,https://www.linkedin.com/search/results/people/?keywords=Axle%20founder
YC,Reflex,"San Francisco, CA, USA",10,https://www.ycombinator.com/companies/reflex,https://www.linkedin.com/search/results/people/?keywords=Reflex%20founder
YC,Hammr,"San Francisco, CA, USA",10,https://www.ycombinator.com/companies/hammr,https://www.linkedin.com/search/results/people/?keywords=Hammr%20founder
YC,Diffuse Bio,"San Carlos, CA, USA",10,https://www.ycombinator.com/companies/diffuse-bio,https://www.linkedin.com/search/results/people/?keywords=Diffuse%20Bio%20founder
YC,Artie,"San Francisco, CA, USA",10,https://www.ycombinator.com/companies/artie,https://www.linkedin.com/search/results/people/?keywords=Artie%20founder
YC,Twenty,"San Francisco, CA, USA",10,https://www.ycombinator.com/companies/twenty,https://www.linkedin.com/search/results/people/?keywords=Twenty%20founder
YC,Sweetspot,,10,https://www.ycombinator.com/companies/sweetspot,https://www.linkedin.com/search/results/people/?keywords=Sweetspot%20founder
YC,Atla,"London, England, United Kingdom",10,https://www.ycombinator.com/companies/atla,https://www.linkedin.com/search/results/people/?keywords=Atla%20founder
YC,Alguna,"San Francisco, CA, USA; Remote",10,https://www.ycombinator.com/companies/alguna,https://www.linkedin.com/search/results/people/?keywords=Alguna%20founder
YC,SafetyKit,"San Francisco, CA, USA",10,https://www.ycombinator.com/companies/safetykit,https://www.linkedin.com/search/results/people/?keywords=SafetyKit%20founder
YC,Andromeda Surgical,"San Francisco, CA, USA",10,https://www.ycombinator.com/companies/andromeda-surgical,https://www.linkedin.com/search/results/people/?keywords=Andromeda%20Surgical%20founder
YC,SyntheticFi,,10,https://www.ycombinator.com/companies/syntheticfi,https://www.linkedin.com/search/results/people/?keywords=SyntheticFi%20founder
YC,Inventive AI,"Mountain View, CA, USA",10,https://www.ycombinator.com/companies/inventive-ai,https://www.linkedin.com/search/results/people/?keywords=Inventive%20AI%20founder
YC,Santé,"New York, NY, USA",10,https://www.ycombinator.com/companies/sante,https://www.linkedin.com/search/results/people/?keywords=Sant%C3%A9%20founder
YC,Pure,"Los Angeles, CA, USA",10,https://www.ycombinator.com/companies/pure,https://www.linkedin.com/search/results/people/?keywords=Pure%20founder
YC,Strada,"San Francisco, CA, USA",10,https://www.ycombinator.com/companies/strada,https://www.linkedin.com/search/results/people/?keywords=Strada%20founder
YC,Tamarind Bio,,10,https://www.ycombinator.com/companies/tamarind-bio,https://www.linkedin.com/search/results/people/?keywords=Tamarind%20Bio%20founder
YC,CodeAnt AI,"San Francisco, CA, USA",10,https://www.ycombinator.com/companies/codeant-ai,https://www.linkedin.com/search/results/people/?keywords=CodeAnt%20AI%20founder
YC,Piramidal,"New York, NY, USA",10,https://www.ycombinator.com/companies/piramidal,https://www.linkedin.com/search/results/people/?keywords=Piramidal%20founder
YC,RetailReady,,10,https://www.ycombinator.com/companies/retailready,https://www.linkedin.com/search/results/people/?keywords=RetailReady%20founder
YC,Codes Health,"New York, NY, USA",10,https://www.ycombinator.com/companies/codes-health,https://www.linkedin.com/search/results/people/?keywords=Codes%20Health%20founder
YC,Phonely,,10,https://www.ycombinator.com/companies/phonely,https://www.linkedin.com/search/results/people/?keywords=Phonely%20founder
YC,Weave Robotics,,10,https://www.ycombinator.com/companies/weave-robotics,https://www.linkedin.com/search/results/people/?keywords=Weave%20Robotics%20founder
YC,Drillbit,"Austin, TX, USA",10,https://www.ycombinator.com/companies/drillbit,https://www.linkedin.com/search/results/people/?keywords=Drillbit%20founder
YC,David AI,,10,https://www.ycombinator.com/companies/david-ai,https://www.linkedin.com/search/results/people/?keywords=David%20AI%20founder
YC,Kontigo,,10,https://www.ycombinator.com/companies/kontigo,https://www.linkedin.com/search/results/people/?keywords=Kontigo%20founder
YC,Oway,"San Francisco, CA, USA",10,https://www.ycombinator.com/companies/oway,https://www.linkedin.com/search/results/people/?keywords=Oway%20founder
YC,Usul,,10,https://www.ycombinator.com/companies/usul,https://www.linkedin.com/search/results/people/?keywords=Usul%20founder
YC,Origami,"San Francisco, CA, USA",10,https://www.ycombinator.com/companies/origami-2,https://www.linkedin.com/search/results/people/?keywords=Origami%20founder
YC,Ember,"San Francisco, CA, USA",10,https://www.ycombinator.com/companies/ember,https://www.linkedin.com/search/results/people/?keywords=Ember%20founder
YC,Contrario,"San Francisco, CA, USA",10,https://www.ycombinator.com/companies/contrario,https://www.linkedin.com/search/results/people/?keywords=Contrario%20founder
YC,Proception Inc,,10,https://www.ycombinator.com/companies/proception-inc,https://www.linkedin.com/search/results/people/?keywords=Proception%20Inc%20founder
YC,SAMMY Labs,,10,https://www.ycombinator.com/companies/sammy-labs,https://www.linkedin.com/search/results/people/?keywords=SAMMY%20Labs%20founder
YC,QualGent,"San Francisco, CA, USA",10,https://www.ycombinator.com/companies/qualgent,https://www.linkedin.com/search/results/people/?keywords=QualGent%20founder
YC,Mino Games,"Montreal, QC, Canada",11,https://www.ycombinator.com/companies/mino-games,https://www.linkedin.com/search/results/people/?keywords=Mino%20Games%20founder
YC,Etleap,"San Francisco, CA, USA",11,https://www.ycombinator.com/companies/etleap,https://www.linkedin.com/search/results/people/?keywords=Etleap%20founder
YC,Zenysis,"San Francisco, CA, USA",11,https://www.ycombinator.com/companies/zenysis,https://www.linkedin.com/search/results/people/?keywords=Zenysis%20founder
YC,Wasmer,"San Francisco, CA, USA; Remote",11,https://www.ycombinator.com/companies/wasmer,https://www.linkedin.com/search/results/people/?keywords=Wasmer%20founder
YC,Legion Health,"San Francisco, CA, USA",11,https://www.ycombinator.com/companies/legion-health,https://www.linkedin.com/search/results/people/?keywords=Legion%20Health%20founder
YC,Odys Aviation,"Los Angeles, CA, USA",11,https://www.ycombinator.com/companies/odys-aviation,https://www.linkedin.com/search/results/people/?keywords=Odys%20Aviation%20founder
YC,Apollo,"Bengaluru, KA, India",11,https://www.ycombinator.com/companies/apollo-3,https://www.linkedin.com/search/results/people/?keywords=Apollo%20founder
YC,Nest Genomics,"New York, NY, USA; Remote",11,https://www.ycombinator.com/companies/nest-genomics,https://www.linkedin.com/search/results/people/?keywords=Nest%20Genomics%20founder
YC,Kaagaz,"New Delhi, DL, India",11,https://www.ycombinator.com/companies/kaagaz,https://www.linkedin.com/search/results/people/?keywords=Kaagaz%20founder
YC,AirMyne,"Berkeley, CA, USA",11,https://www.ycombinator.com/companies/airmyne,https://www.linkedin.com/search/results/people/?keywords=AirMyne%20founder
YC,Layerup,"San Francisco, CA, USA",11,https://www.ycombinator.com/companies/layerup,https://www.linkedin.com/search/results/people/?keywords=Layerup%20founder
YC,Provision,"Toronto, ON, Canada",11,https://www.ycombinator.com/companies/provision,https://www.linkedin.com/search/results/people/?keywords=Provision%20founder
YC,Findly,"London, England, United Kingdom",11,https://www.ycombinator.com/companies/findly,https://www.linkedin.com/search/results/people/?keywords=Findly%20founder
YC,PrimeVault,"San Francisco, CA, USA; Remote",11,https://www.ycombinator.com/companies/primevault,https://www.linkedin.com/search/results/people/?keywords=PrimeVault%20founder
YC,1stCollab,"San Francisco, CA, USA",11,https://www.ycombinator.com/companies/1stcollab,https://www.linkedin.com/search/results/people/?keywords=1stCollab%20founder
YC,maintouch,"New York, NY, USA",11,https://www.ycombinator.com/companies/maintouch,https://www.linkedin.com/search/results/people/?keywords=maintouch%20founder
YC,Zaymo,"Lehi, UT, USA",11,https://www.ycombinator.com/companies/zaymo,https://www.linkedin.com/search/results/people/?keywords=Zaymo%20founder
YC,Conduit,"San Francisco, CA, USA",11,https://www.ycombinator.com/companies/conduit-ai,https://www.linkedin.com/search/results/people/?keywords=Conduit%20founder
YC,Reform,"San Francisco, CA, USA",11,https://www.ycombinator.com/companies/reform,https://www.linkedin.com/search/results/people/?keywords=Reform%20founder
YC,mdhub,,11,https://www.ycombinator.com/companies/mdhub,https://www.linkedin.com/search/results/people/?keywords=mdhub%20founder
YC,Distro,"Palo Alto, CA, USA",11,https://www.ycombinator.com/companies/distro,https://www.linkedin.com/search/results/people/?keywords=Distro%20founder
YC,Capitol AI,"Washington, DC, USA",11,https://www.ycombinator.com/companies/capitol-ai,https://www.linkedin.com/search/results/people/?keywords=Capitol%20AI%20founder
YC,Gigwell,"Los Angeles, CA, USA",12,https://www.ycombinator.com/companies/gigwell,https://www.linkedin.com/search/results/people/?keywords=Gigwell%20founder
YC,Paladin,"Houston, TX, USA",12,https://www.ycombinator.com/companies/paladin,https://www.linkedin.com/search/results/people/?keywords=Paladin%20founder
YC,Sorting Robotics,"Los Angeles, CA, USA",12,https://www.ycombinator.com/companies/sorting-robotics,https://www.linkedin.com/search/results/people/?keywords=Sorting%20Robotics%20founder
YC,Upsolve,"New York, NY, USA",12,https://www.ycombinator.com/companies/upsolve,https://www.linkedin.com/search/results/people/?keywords=Upsolve%20founder
YC,Dover,"New York, NY, USA; Remote",12,https://www.ycombinator.com/companies/dover,https://www.linkedin.com/search/results/people/?keywords=Dover%20founder
YC,Aden,"San Francisco, CA, USA",12,https://www.ycombinator.com/companies/aden,https://www.linkedin.com/search/results/people/?keywords=Aden%20founder
YC,Farcast,"San Francisco, CA, USA",12,https://www.ycombinator.com/companies/farcast,https://www.linkedin.com/search/results/people/?keywords=Farcast%20founder
YC,Skypher,"New York, NY, USA",12,https://www.ycombinator.com/companies/skypher,https://www.linkedin.com/search/results/people/?keywords=Skypher%20founder
YC,DeepSource,"San Francisco, CA, USA",12,https://www.ycombinator.com/companies/deepsource,https://www.linkedin.com/search/results/people/?keywords=DeepSource%20founder
YC,Alinea,"New York, NY, USA",12,https://www.ycombinator.com/companies/alinea,https://www.linkedin.com/search/results/people/?keywords=Alinea%20founder
YC,Measured,"New York, NY, USA",12,https://www.ycombinator.com/companies/measured,https://www.linkedin.com/search/results/people/?keywords=Measured%20founder
YC,Svix,"New York, NY, USA; San Francisco, CA, USA; Remote",12,https://www.ycombinator.com/companies/svix,https://www.linkedin.com/search/results/people/?keywords=Svix%20founder
YC,Archbee,"Bucharest, Bucharest, Romania; Remote",12,https://www.ycombinator.com/companies/archbee,https://www.linkedin.com/search/results/people/?keywords=Archbee%20founder
YC,Truss,"Victoria, BC, Canada; Vancouver, BC, Canada; Remote",12,https://www.ycombinator.com/companies/truss,https://www.linkedin.com/search/results/people/?keywords=Truss%20founder
YC,Zensors,"San Francisco, CA, USA",12,https://www.ycombinator.com/companies/zensors-inc,https://www.linkedin.com/search/results/people/?keywords=Zensors%20founder
YC,Heimdal,"Denver, CO, USA",12,https://www.ycombinator.com/companies/heimdal,https://www.linkedin.com/search/results/people/?keywords=Heimdal%20founder
YC,Adaptyv,"Lausanne, VD, Switzerland",12,https://www.ycombinator.com/companies/adaptyv,https://www.linkedin.com/search/results/people/?keywords=Adaptyv%20founder
YC,Telmai,"San Francisco, CA, USA; Foster City, CA, USA; Remote",12,https://www.ycombinator.com/companies/telmai,https://www.linkedin.com/search/results/people/?keywords=Telmai%20founder
YC,Atlas,"Singapore, Singapore",12,https://www.ycombinator.com/companies/atlas,https://www.linkedin.com/search/results/people/?keywords=Atlas%20founder
YC,HOKALI,"San Francisco, CA, USA",12,https://www.ycombinator.com/companies/hokali,https://www.linkedin.com/search/results/people/?keywords=HOKALI%20founder
YC,yhangry,"London, England, United Kingdom",12,https://www.ycombinator.com/companies/yhangry,https://www.linkedin.com/search/results/people/?keywords=yhangry%20founder
YC,Medplum,"San Francisco, CA, USA",12,https://www.ycombinator.com/companies/medplum,https://www.linkedin.com/search/results/people/?keywords=Medplum%20founder
YC,Typewise,"Zürich, ZH, Switzerland",12,https://www.ycombinator.com/companies/typewise,https://www.linkedin.com/search/results/people/?keywords=Typewise%20founder
YC,Cosine,"London, England, United Kingdom",12,https://www.ycombinator.com/companies/cosine,https://www.linkedin.com/search/results/people/?keywords=Cosine%20founder
YC,Infinia,,12,https://www.ycombinator.com/companies/infinia,https://www.linkedin.com/search/results/people/?keywords=Infinia%20founder
YC,Vendah,"São Paulo, SP, Brazil",12,https://www.ycombinator.com/companies/vendah,https://www.linkedin.com/search/results/people/?keywords=Vendah%20founder
YC,inBuild,"Wilmington, DE, USA; San Francisco, CA, USA; Aspen, CO, USA",12,https://www.ycombinator.com/companies/inbuild,https://www.linkedin.com/search/results/people/?keywords=inBuild%20founder
YC,Every,Remote,12,https://www.ycombinator.com/companies/every,https://www.linkedin.com/search/results/people/?keywords=Every%20founder
YC,Letter AI,"Chicago, IL, USA",12,https://www.ycombinator.com/companies/letter-ai,https://www.linkedin.com/search/results/people/?keywords=Letter%20AI%20founder
YC,Momentic,"San Francisco, CA, USA",12,https://www.ycombinator.com/companies/momentic,https://www.linkedin.com/search/results/people/?keywords=Momentic%20founder
YC,PointOne,"New York, NY, USA",12,https://www.ycombinator.com/companies/pointone,https://www.linkedin.com/search/results/people/?keywords=PointOne%20founder
YC,Yondu,"Los Angeles, CA, USA",12,https://www.ycombinator.com/companies/yondu,https://www.linkedin.com/search/results/people/?keywords=Yondu%20founder
YC,Pulse,,12,https://www.ycombinator.com/companies/pulse-3,https://www.linkedin.com/search/results/people/?keywords=Pulse%20founder
YC,Cartage,"San Francisco, CA, USA",12,https://www.ycombinator.com/companies/cartage,https://www.linkedin.com/search/results/people/?keywords=Cartage%20founder
YC,AthenaHQ,"San Francisco, CA, USA",12,https://www.ycombinator.com/companies/athenahq,https://www.linkedin.com/search/results/people/?keywords=AthenaHQ%20founder
YC,Mentra,"San Francisco, CA, USA",12,https://www.ycombinator.com/companies/mentra,https://www.linkedin.com/search/results/people/?keywords=Mentra%20founder
YC,Flai,,12,https://www.ycombinator.com/companies/flai,https://www.linkedin.com/search/results/people/?keywords=Flai%20founder
YC,Caribou,"London, England, United Kingdom",13,https://www.ycombinator.com/companies/caribou,https://www.linkedin.com/search/results/people/?keywords=Caribou%20founder
YC,Waydev,"Menlo Park, CA, USA",13,https://www.ycombinator.com/companies/waydev,https://www.linkedin.com/search/results/people/?keywords=Waydev%20founder
YC,hotglue,"Washington, DC, USA",13,https://www.ycombinator.com/companies/hotglue,https://www.linkedin.com/search/results/people/?keywords=hotglue%20founder
YC,Strive Math,"Singapore, Singapore; Remote",13,https://www.ycombinator.com/companies/strive-math,https://www.linkedin.com/search/results/people/?keywords=Strive%20Math%20founder
YC,Mederva Health,"San Francisco, CA, USA",13,https://www.ycombinator.com/companies/mederva-health,https://www.linkedin.com/search/results/people/?keywords=Mederva%20Health%20founder
YC,Courtyard.io,"San Francisco, CA, USA; Remote",13,https://www.ycombinator.com/companies/courtyard-io,https://www.linkedin.com/search/results/people/?keywords=Courtyard.io%20founder
YC,Spade,"New York, NY, USA",13,https://www.ycombinator.com/companies/spade,https://www.linkedin.com/search/results/people/?keywords=Spade%20founder
YC,Polymath Robotics,"San Francisco, CA, USA",13,https://www.ycombinator.com/companies/polymath-robotics,https://www.linkedin.com/search/results/people/?keywords=Polymath%20Robotics%20founder
YC,Langfuse,"Berlin, Berlin, Germany",13,https://www.ycombinator.com/companies/langfuse,https://www.linkedin.com/search/results/people/?keywords=Langfuse%20founder
YC,Extend,"New York, NY, USA",13,https://www.ycombinator.com/companies/extend,https://www.linkedin.com/search/results/people/?keywords=Extend%20founder
